841109^Mabeline^https://assets.genius.com/images/default_cover_image.png?1666121453^^Without you in the houseThere's a planet on my headI meant to go to sleepBut I stayed up til 4amNothing is that comfortableWhen comfort is the normNothing is so beautifulAs the calm before the stormI was empty of a feelingNot a mama could love meIf I was a shooting starI was just ash and gas debrisA voodoo doll with so many pinsThere was nothing left to stickAnd out of that abyssThere came a real light, so thinMabeline, oh MabelineFor you, I would do anythingMabeline, oh MabelineThey say you got the drop on meBut honey, I don't think it's trueWe were doing cocaineNo one was supposed to knowShe told me she would cover meAnd keep it all on the downlowThe cops got there and I don't careWhat anybody saysMabeline, the New York queenWould kill a man for lessThey took us both outta the houseAnd put me in an unmarked carBut no one there would tell meJust where the hell you wereI did three months in a localI turned a couple namesGot out on good bahaviorBut I think she got framedMabeline, oh MabelineFor you, I would do anythingMabeline, oh MabelineThey say you got the drop on meAnd honey, I don't think it's trueSo call me, call me backI don't care what time it isAnd if you don't call me backYou can look for me at the bottom of a riverbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857254^I’ve Been Drinking^https://images.genius.com/003fde86b04cfb2109bdf728f17d970b.598x598x1.jpg^^I'm drinkin' againThinkin' of whenYou left meThat happened once so long ago, hmmI've been havin' a fewAnd wishin' that youWere right here by my sideWell I'm makin' the roundsAnd settin' them upA total stranger to myselfI'm just makin' a fool of myselfI'm just hopin' that you'll come right back once, somedayBut I know, I know, I knowThat there's no second time aroundHmm. Now, listen!I know, I know, I knowSure I know I can borrow a smokeOr sit here all night long and tell a jokeBut after all is said and doneWho's gonna laughWho's gonna laugh at a broken, a broken heart?I've been drinkin' againAnd thinkin' of whenOf when you left meAnd that weren't so long agoHmmI've been havin' a fewYou know that you knowAnd wishin' that youWere here right by my sideHmmNow listen one time!I've been drinkin' againI've been drinkin' againSometimes I can't help myselfHmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514250^The Hustler - You Don’t Know What Winning Is^https://images.genius.com/0c5aaec60791967e59ae12cb60582c45.115x115x1.jpg^1961-09-25^We really stuck the knife in her, didn't we, Bert?...Boy, we really gave it to her good....Then we twisted it, didn't we, Bert? Of course, maybe that doesn't stick in your throat, 'cause you spit it out just the way you spit out everything else. But it sticks in mine. I loved her, Bert. I traded her in on a pool game. But that wouldn't mean anything to you because who did you ever care about. 'Just win,' 'Win!' you said, 'win, that's the important thing.' You don't know what winning is, Bert. You're a loser. 'Cause you're dead inside and ya can't live unless you make everything dead around ya! Too high, Bert - the price is too high. If I take it, she never lived. She never died. And we both know that's not true, Bert, don't we, huh? She lived, she died. Boy, you better, you tell your boys they better kill me, Bert. They better go all the way with me, but if they just bust me up, I'll put all those pieces back together again, then so help me, so help me God, Bert, I'm gonna come back here and I'm gonna kill you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969762^Golden Brown^https://images.genius.com/176d97596d906c215f3aa83386c8d8ae.600x521x1.webp^^[Verse 1]Ya talking nonsense cos you've got no senseYa making no sense so I bring you to your sensesYou'll face the consequences for ya actionsOpposites attract but this is fatal attractionThe latest fashion, now everybody's hookedHere is the drop, I give it to ya pure and uncutListen up, my thoughts get deeper than you thinkThink twice, before ya tap it up and make a sacrificeI'm here to advise you can have it your wayBut at the end of the day you'll dig ya own graveIt lays ya down, to sleep underground six feetBut each to his own I won't preach[Chorus]Golden Brown, finer temptressThrough the ages, she's heading westFrom far away, stays for a dayNever a frown, with Golden Brown[Verse 2]It's evident, ghetto medicine is representing in your tenementsNow we're all dead men walkingDrama indisputable, mixing PharmaceuticalsTo make your karma suitable, Drains away the painShooting gods name in vain, and hoping for redemptionChicken heads on the streets, Increase the tensionComatose Dose, everybody's getting smacked in the faceI guess we all the Rat race waysYou be amazed how many people spend a pretty pennyMaking pounds for the underground industryCats got no future, they got ya stitched like a sutureChasing silver lined smoke, pockets looserCheck the corner where little Jack Horners be satMaking stacks, cos' misery pays nowadaysEyes glazed chemical haze up in your gazeWhen your god has substance, who you gonna pray for?Illegal business controls ya areaShining Path yo we control ya areaTravis big, I control ya areaEverytime we come we come correct taking care of ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586709^A Mansion On The Hill^https://images.genius.com/7e85fbcc7f1909bce18dd130a1dc0735.1000x1000x1.jpg^1956-01-01^Tonight, down here in the valleyI'm lonesome and oh, how I feelAs I sit here alone in my cabinI can see your mansion on the hillDo you recall when we parted?The story to me you revealedYou said you could live without love, dearIn your loveless mansion on the hillI've waited all through the years, loveTo give you a heart true and real'Cause I know that you're living in sorrowIn your loveless mansion on the hillThe light shines bright in your windowThe trees stand so silent and stillI know you're alone with your pride, dearIn your loveless mansion on the hillIn your loveless mansion on the hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771030^Destroying To Save^https://images.genius.com/e9d6e2c624ab8b0a2f676c14315ea14f.600x600x1.jpg^^There's a righteous band that's marchingThey're beating on drums, and even speak in toungesThey're passing plates aroundClothed in garments of the sunBringing the weight of everything to bearThey're calling everyoneOut to comb the fields for stonesEyes casting for harlots and for hereticsHeels worn down from the roadOnstage rocking back and forthThe choir's rattling swords, they stomp and shake the boardsThe rest, they sing alongCheering for a firefight, praying for the endPraisers of oblivion go round a bendNot to be a downer here, but I have my doubtsSee here a tide and river turned aboutYou, who sought the water's purityDrank deep as the voices of the virtuous rang out, aloft in airCome, and I'll take you outsideWalk with me to out beyond the barriers of what is said and knownBones and lodestones might be foundOn ground that's not sown nor plowed, but opened upLike eyes to sight and soundAll around, through all the towns, word spread of a fireA blaze had brought the building down, but who conspiredRight out in the daylight, none saw him thereThe ashen rider on a shadow mare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510800^Still Searching^https://images.rapgenius.com/29e5bb6d916f0c1ec31c1a30ffb87902.300x300x1.jpg^2006-10-10^[Intro]I can't believe it's been a year since I kissed my fearsOn their salty lips and said to them, I love you all![Post-Chorus]I carried the weight of the world on my shouldersFor twenty years, and look at me now![Verse 1]I've got something to sayAbout the last twelve months I've livedI'm not the same kid I was when I was youngerI just thought you should know[Pre-Chorus]I take a pill every day to help me deal with life[Chorus]And oh my god, I've lost controlI stare at accidents in a sick attempt to feel at all[Post-Chorus]I carried the weight of the world on my shouldersFor twenty years, and look at me now![Verse 2]I've got something to sayAbout the family that I've lostI hope my mother and my father thinkThat they raised a healthy boy[Pre-Chorus]Who needs the help of a shrink to even leave the house[Chorus]And oh my god, I've lost controlI stare at accidents in a sick attempt to feel at all[Verse 3]I'm not the same kid I was when I was youngerI just thought you, I just thought you should knowI'm not the same kid I was when I was youngerI just thought you, I just thought you should know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965817^Master Of The Universe^https://images.genius.com/fecc79169e614b687074fff4715d2152.1000x1000x1.jpg^2009-07-14^If you want to knowHow far to goTo hell, just ask meIf you want to seeThe view from your kneesCome down and join meI'm the final strawThe nail in coffin just by beingWho I am, is so goddamnI'm not the Master of the UniverseI walk the earth the wrong wayMet my potential and fulfilled the worstMy best is cursed, the wrong way(The wrong way. The wrong way.)Your glass is halfHis glass is fullMy glass is emptyYou're running shortOf not enoughWell I've got plentyI've come a long wayI went the wrong wayAnd who I am, is so goddamnedI'm not the Master of the UniverseI walk the earth the wrong wayMet my potential and fulfilled the worstMy best is cursed, the wrong wayAnd when I die I'm gonna flyAnd come and get youAnd when you try and runI'll be the curse above youIt's gonna endIt's gonna end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925059^Stuck^https://assets.genius.com/images/default_cover_image.png?1666121453^^I feel aliveI know I've wasted too much timeCan you show me the way to leave this worldCan you show me a way to escapeI feel aliveI know I've wasted too much strengthI struggled with deathAnd all I got were 5 more years, so fuck it!Can you show me the way to leave this worldCan you show me a way to escapeI feel aliveI know I've wasted too much loveI wasted love, I wastedI wasted love, I wasted ...I'm stuck in hereI'm stuck on youI'm stuck in a dreamWhich never comes trueI feel ashamedFor I never told the truthI feel completeFor I finally found youCan you show me the way to leave this worldCan you show me a way to escape(and I'll follow you)I'm stuck in hereI'm stuck on youI'm stuck in a dreamWhich never comes trueDon't wake me upCause I don't want to see the truth... (4 x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691451^Editor Foods℠ (demo)^https://images.rapgenius.com/7875079a25b315c4ca94dc098833354d.300x201x1.jpg^^TR1 ⎋ | TR2 ⎋ | TR3 ⎋ | BNS ⎋❝Good Wood comes from the turf, reaches for skiesBranches out & goes against GRAVity/That's how a Goddess know ain't no other Keen bad as meI'm mentally intimate while stimulating faculties/Ya back'll b between a rock & a hard DIf U think U gonna Paternity Fraud me without saying SORRY?/Well pardon me for my ♥ being a FerrariFor racing to Greenwood because you posted a facade, C-O-L-E-M-A-NNow who da f_ck is Lark on FB? Call me ✍ Zuckerberg Dhan/A billion friends heard my pen was mightier than swordsHeard I write Lines around necks & leave heads on boards/Yet, I'm no Tyrant, D!CK-Tater, SCOPing under StreetlightsWatching PEAple starve while I comfortably eat lite/This verse is a garden catering skiesWaiting for New Editors to harvest what I recite!Editor food.❞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792490^Hangin’ On^https://images.genius.com/f9164a513890fcc38bc6b511073231de.1000x1000x1.jpg^^I can't understand the way you feelWell, in my heart, baby, I'm for realIt's just the way I am as you can seeBut is this love between you and me?It's all because of youI keep hangin' on, just keep hangin' on'Cause I still belong to someone like youI don't know what to doJust because, oh baby, just becauseI love you, you know I doPeople like to talk, good and badIn my heart, I know it makes me sadI can't understand the little mistakeI'm not going just to give and takeIt's all because of youI keep hangin' on, just keep hangin' onI still belong to someone like youI don't know what to doJust be, oh, it's just because, babyJust because, just becauseI love you, know I doI keep hangin' on, just keep hangin' onBaby, it's just becauseI have to cry, it's just because I love youTell the world I doI'm trying to be one manIt's all because I love youTell the world I doLet me say one thingI keep hangin' onJust keep hangin' onI still belong to someone like youI don't know what to do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816671^Along A Dreamin Ocean^https://assets.genius.com/images/default_cover_image.png?1666121453^^Coralbanks of the eternal desirePass away before my eyes?The ocean makes the melodies of a serenade wanderAnd I dream of the red lava floodsAt the ocean of the scarlet sunIn beautiful lovely red flames?? in your arms?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903498^Maryland Bridge^https://images.genius.com/ab95488db11b5824a4cf8ddf0d3579e4.500x424x1.jpg^^I woke you up at four this morningTo whimper and to whineTo hear myself through spit and crackleOf a poor long distance lineTwelve clever ways to say I love youWith words that always failHang up and light a cigaretteSit waiting for the mailSome flyers from department storesA, another get rich planA bill or two, some shampoo, and a note from Ed McMahonAlthough you'll always be the one in which I will confideSometimes you're the razor on my private water slideBy the way, I got your letter yesterdayIt said there's no need to be sadIt said that some things would never ever changeBut that some already hadAnd I'd heard it from the corner of my earHow that voice makes things rightAnd I'm sure there's something more than memoryAcross the Maryland bridge tonightHow ominous these undercurrentsThey crowd me now it seemsAnd every time I meet you in the darkness of my dreamsIt's likely that I'll turn around and parody myselfImagine we're in different placesPretend we're someone elseWell, I can be J. Edgar HooverYou be JFKAs power hungry egocentricsWe'll paper fight the nights awaySometimes you're my nemesisWhen I am paranoidSometimes I have doubts and worriesToo strong to avoidBy the way, I got your letter yesterdayIt said there's no need to be sadIt said that some things would never ever changeBut that some already hadAnd I'd heard it from the corner of my earHow that voice makes things rightAnd I'm sure there's something more than memoryAcross the Maryland bridge tonight... Maryland bridge tonight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743008^Rainy Nights^https://images.genius.com/eca83f7095865f0d9b85239f2482a588.500x500x1.jpg^^Lyrics:(Hook)A rainy night in GeorgiaA rainy night in GeorgiaLord I feel like it's raining all over the worldI feel like it's raining all over the world(Verse 1)Yo, I'm sitting sipping beer that's imported, appears that's importantTo me that's still the finer things its weird if I forced itI'm really not that fancy, got some wine up in my pantryI'd rather be out camping with my friends sipping vodka from canteenThat's what u can't see, they only think its screaming fans by the stampedeIf this rapping doesn't pan out I need a plan BMan I should probably finish school and get this damn degreeI got like 3 more classes; I think I'm putting offSubconsciously it's my way of never growing upI'm hoping that my dreams come true, I'm holding outBut then, well my little sister just bought a houseDon't get me wrong, I more than proudLife isn't a race, we just at a different paceAnd I'm even on the fence of going letting this song outSo if your hearing it now I tore that fence down, I guess(Hook)(Verse 2)Yo I made a promise to myself that if I ever saw fameI'd never let it change me, I would never strayFrom who I was and what I love, treat my friends the sameThe irony came though they start to act strangeMy best friend Kahle stopped returning my callsI mean it's been like 10 months dog I don't know the causeKeep on reaching out but he just never respondsI guess people grow up grow apart and move onBut I've known him since 3rd grade, back when we were yay tallAfternoon after school everyday play ballI wish I could rewind time and press pauseAppreciate the moments more before they all goneIf you ever hear this song, I hope you don't take it wrongIt's really just a letter to let u know you not aloneBrother from another, man we damn near clonesAnd if you going through some shit well homie pick up the phoneBecause I'm here(Hook)(Verse 3)Ya, so go and listen to the rainfall, maybe it'll save allWash away our sins, when we plagued by these thoughtsAnd it drowns all the evil modern day Noah's arkSee my mind tends to roam down some dark roadsLike why Rapists getting 8yrs be out up in 5?Meanwhile drug dealers getting damn near lifeAll this Injustice in the system, but fuck it I can't fix itI'ma sit up on a porch light a blunt an' get liftedIf its not one thing its anotherI start to see success yet upsetting my motherShe says its so disgusting all the topics I'm discussingAnd these tales of ex lover's and these songs with no substanceExcept for these excerpts of all my substance abuseSays she's so worried and she can't get throughI love Mom; I promise I'm okWe all got our problems but mine they on displayWith these issues of my generation deals on a daily basisI'ma be the one to help them breathe ventilationThis song ain't got no concept, its really just stream of conscienceFinding out my path in life somebody pass the compass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697303^Holy Water^https://images.genius.com/0a28590a284cc52cd6062f29df9c887d.1000x1000x1.jpg^2015-03-06^[Verse 1: Madonna & Natalia Kills]I can give you everything that you want(Bitch, get off my pole)(Bitch, get off my pole)You can't buy this at no luxury store(Bitch, get off my pole)(Bitch, get off my pole)[Pre-Chorus: Madonna]There's a place you gotta goBefore I let you take it allIt's like a drug, it should be illegalBaby, you should get down lowAnd drink my precious alcoholYou look so thirsty, I think you need it[Chorus: Natalia Kills & Madonna]Kiss it better, kiss it betterDon't it taste like holy water?Make it wetter, make it wetterDon't it taste like holy water?Kiss it better, make it wetterDon't it taste like holy water?Kiss it better, kiss it better[Verse 2: Madonna & Natalia Kills]I can teach you all the things you don't know(Bitch, get off my pole)(Bitch, get off my pole)It's rare like mink, it's something you wanna own(Bitch, get off my pole)(Bitch, get off my pole)[Pre-Chorus: Madonna]There's something you gotta hitIt's sacred and immaculateI can let you in heaven’s doorI promise you it's not a sinFind salvation deep withinWe can do it here on the floor[Chorus: Natalia Kills & Madonna]Kiss it better, kiss it betterDon't it taste like holy water?Make it wetter, make it wetterDon't it taste like holy water?Kiss it better, make it wetterDon't it taste like holy water?Kiss it better, kiss it better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995751^Untitled^https://images.genius.com/b7dc66bb081fb3d363221733d8a29fb4.400x400x1.jpg^^If you really loved meLike you say you doYou wouldn't put me throughHalf the things like you doSometimes you make me feel like thereIs nothing elseThen you leave me in this cold placeLooking for helpIt used to be freeBut the price went up, like everything elseI have nothing left to sellIn the boot sale in hellWhen I lost my address bookI also lost my friendsBut I know you'll always want meIf I ever make it again. But as fornowI'm content with my stories, and my memoryServes me well, there's a distant faceLives in Camden, says to drip byI might as well. I have nothing moreLeft to sayI'll just curl up in my memoriesAnd quietly fade away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852095^Serenity^https://images.genius.com/6a237c029b457f555af3ac501fb9a94a.600x600x1.jpg^^And when the shadows descend againGive me the eyes to seeAnd when the silence stills my lipsGive me the words to speakCHORUSAccept the things I can’t changeAnd change the things I still canGive me the wisdomTo know the differenceGrant me serenityGrant me serenityAnd when the river is a wall of waterGive me the strength to receiveAnd when twilight hides the horizonGive me the faith to believeCHORUSAccept the things I can’t changeAnd change the things I still canGive me the wisdomTo know the differenceGrant me serenityGrant me serenityCHORUSAccept the things I can’t changeAnd change the things I still canGive me the wisdomTo know the differenceGrant me serenityAnd I’ll see eternityGrant me serenity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913320^All Of Us Are In Danger^https://assets.genius.com/images/default_cover_image.png?1666121453^^When I got the news the world was endingPanic took me by surpriseI told my neighbor called my sistersI wanted everyone in sightAll of us are in danger terrible dangerWe need to rally to surviveOr else we'll vanish pletely vanish from the earthWe'll confront them and (face them and we) will survive we will surviveWe will be armed (If we don't prevail) If we don't prevailIn time everything we have ever knownWill die we won't dieWe've fallen prey to invaders here to decimate out livesWith secret weapons of destructionThey'll surround us on all sandThey'll put us in cages terrible cagesStarve us till we rot and die unless we stand upUnite and fight them for ourselves and familiesWe'll confront them and (face them and we) will survive we will surviveWe will be armed to the teeth If we don't prevailIn time everything we have ever knownWill die we won't die aloneIn time everything we have ever knownWill die we won't die aloneIn time everything we have ever knownWill die we won't die aloneIn time everything we have ever knownWill die we won't die alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943111^Fallen Angels^https://images.genius.com/16568c48b40b18112f293bf5d3d12b30.225x225x1.jpg^^Since creation of human kindFallen angels been aroundLitter oceans and the skiesDefying life just to dieOne world in Humongous needAll denied by demon greedFrom the cradle to the graveYou have to work and be their slaveSo this is the life?Joy and sorrow – day and nightThe lies goes on and onTo overshadow what Jesus wonSatan fell from the skyHis wingless children multiplyYou can change this earthly hellYes, you are bound to break the spellThere's no one else to turn toThere's never been no one elseIn this world of total lonelinessMy sweet Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
